beitrag_id,plattform,kategorie,beitragstext,bildbeschreibung,sentiment,hashtags,autor_typ,verlinkte_themen
1435,Facebook,Musik,Heute gab es eine Wanderung durch kulturelle Vielfalt.,Menschen mit Schildern vor dem Rathaus,positiv,#heute #wanderung,Privatperson,"Musik, Bildung"
1436,Instagram,Wirtschaft,Ich war gestern bei eine Wanderung durch Demokratie.,Menschen mit Schildern vor dem Rathaus,neutral,#demokratie #durch,NGO,"Klima, Technologie"
1437,Facebook,Essen,Heute gab es ein Konzert in kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,neutral,#vielfalt #gab,Unternehmen,"Technologie, Essen"
1438,Facebook,Wirtschaft,Endlich wieder eine Aktion zu Bildung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#endlich #bildung,Privatperson,"Bildung, Technologie"
1439,TikTok,Technologie,Viele Menschen demonstrieren für eine Wanderung durch Jugendpolitik.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#demonstrieren #durch,NGO,"Bildung, Musik"
1440,Facebook,Musik,Endlich wieder eine Diskussion zu Jugendpolitik.,Kind mit Buch auf einer Wiese,neutral,#endlich #eine,Partei,"Wirtschaft, Reisen"
1441,Facebook,Technologie,Wir brauchen dringend ein Treffen mit digitale Teilhabe.,Publikum mit bunten Lichtern,neutral,#mit #ein,Partei,"Essen, Wirtschaft"
1442,TikTok,Essen,Viele Menschen demonstrieren für ein Konzert in Demokratie.,Publikum mit bunten Lichtern,positiv,#ein #konzert,Partei,"Sport, Reisen"
1443,TikTok,Klima,Viele Menschen demonstrieren für eine Aktion zu Klimaschutz.,Publikum mit bunten Lichtern,positiv,#für #klimaschutz,Influencer,"Bildung, Musik"
1444,Instagram,Reisen,Ich war gestern bei einen Vortrag über gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,negativ,#ernährung #gesunde,Unternehmen,"Essen, Wirtschaft"
1445,TikTok,Reisen,Endlich wieder eine Aktion zu Bildung.,Kind mit Buch auf einer Wiese,positiv,#bildung #aktion,Unternehmen,"Politik, Wirtschaft"
1446,Facebook,Sport,Wir brauchen dringend einen Vortrag über mehr Fahrradwege.,Familie auf dem Markt mit Einkaufstaschen,neutral,#fahrradwege #brauchen,Unternehmen,"Technologie, Reisen"
1447,Instagram,Technologie,Wir brauchen dringend ein Konzert in gesunde Ernährung.,eine Bühne mit Rednerin im Rampenlicht,negativ,#ernährung #konzert,Unternehmen,"Bildung, Essen"
1448,Instagram,Bildung,Heute gab es eine Aktion zu kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,neutral,#kulturelle #vielfalt,Privatperson,"Klima, Politik"
1449,TikTok,Bildung,Ein Erlebnis in eine Wanderung durch mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,positiv,#in #wanderung,Partei,"Sport, Klima"
1450,TikTok,Wirtschaft,Wir brauchen dringend einen Vortrag über digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#vortrag #brauchen,Partei,"Klima, Reisen"
1451,TikTok,Musik,Wir brauchen dringend ein Treffen mit faire Löhne.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#wir #mit,Influencer,"Bildung, Essen"
1452,TikTok,Klima,Gemeinsam für eine Aktion zu Bildung.,Schüler in einem Klassenzimmer mit Tablets,positiv,#aktion #zu,Unternehmen,"Wirtschaft, Reisen"
1453,Instagram,Reisen,Ein Erlebnis in ein Konzert in Jugendpolitik.,Publikum mit bunten Lichtern,negativ,#jugendpolitik #in,Unternehmen,"Technologie, Essen"
1454,TikTok,Essen,Wir brauchen dringend einen Workshop zu digitale Teilhabe.,Publikum mit bunten Lichtern,neutral,#brauchen #teilhabe,Unternehmen,"Bildung, Reisen"
1455,Facebook,Musik,So sieht ein Treffen mit mehr Fahrradwege.,Familie auf dem Markt mit Einkaufstaschen,negativ,#sieht #fahrradwege,NGO,"Bildung, Wirtschaft"
1456,Instagram,Sport,Viele Menschen demonstrieren für ein Treffen mit Demokratie.,Familie auf dem Markt mit Einkaufstaschen,neutral,#viele #treffen,Unternehmen,"Sport, Technologie"
1457,TikTok,Musik,Heute gab es ein Treffen mit soziale Gerechtigkeit.,Zelt mit Transparenten im Stadtpark,neutral,#es #treffen,Partei,"Musik, Reisen"
1458,TikTok,Bildung,So sieht eine Aktion zu faire Löhne.,eine Bühne mit Rednerin im Rampenlicht,negativ,#zu #sieht,Privatperson,"Sport, Politik"
1459,Facebook,Klima,Ich war gestern bei eine Wanderung durch digitale Teilhabe.,Schüler in einem Klassenzimmer mit Tablets,neutral,#ich #durch,Unternehmen,"Musik, Politik"
1460,Facebook,Politik,Ein Erlebnis in eine Aktion zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#löhne #faire,Unternehmen,"Sport, Politik"
1461,Instagram,Essen,Heute gab es ein Treffen mit Klimaschutz.,Zelt mit Transparenten im Stadtpark,neutral,#klimaschutz #heute,Privatperson,"Wirtschaft, Musik"
1462,TikTok,Bildung,Gemeinsam für eine Wanderung durch Bildung.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#wanderung #gemeinsam,Influencer,"Politik, Wirtschaft"
1463,TikTok,Bildung,Wir brauchen dringend einen Workshop zu Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,positiv,#jugendpolitik #wir,Unternehmen,"Bildung, Sport"
1464,TikTok,Essen,Heute gab es ein Konzert in soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,negativ,#gab #heute,Influencer,"Klima, Wirtschaft"
1465,Facebook,Wirtschaft,Ein Erlebnis in eine Demo für Klimaschutz.,Publikum mit bunten Lichtern,positiv,#ein #in,Unternehmen,"Musik, Wirtschaft"
1466,Facebook,Essen,Gemeinsam für eine Aktion zu Jugendpolitik.,eine Bühne mit Rednerin im Rampenlicht,positiv,#für #zu,NGO,"Bildung, Musik"
1467,Instagram,Wirtschaft,Endlich wieder ein Treffen mit faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,neutral,#treffen #faire,NGO,"Essen, Wirtschaft"
1468,Instagram,Technologie,Heute gab es ein Treffen mit digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,positiv,#teilhabe #heute,Privatperson,"Klima, Sport"
1469,Facebook,Politik,Ein Erlebnis in ein Treffen mit kulturelle Vielfalt.,Zelt mit Transparenten im Stadtpark,negativ,#erlebnis #mit,NGO,"Klima, Technologie"
1470,Instagram,Bildung,Endlich wieder ein Treffen mit soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,positiv,#mit #soziale,Unternehmen,"Bildung, Klima"
1471,Instagram,Sport,Heute gab es eine Diskussion zu Demokratie.,Schüler in einem Klassenzimmer mit Tablets,negativ,#eine #zu,Unternehmen,"Essen, Klima"
1472,Instagram,Musik,Ich war gestern bei einen Workshop zu gesunde Ernährung.,Menschen mit Schildern vor dem Rathaus,positiv,#gesunde #bei,Influencer,"Klima, Essen"
1473,Instagram,Sport,So sieht einen Workshop zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#sieht #einen,Influencer,"Technologie, Musik"
1474,Instagram,Bildung,Gemeinsam für ein Treffen mit Klimaschutz.,Kind mit Buch auf einer Wiese,positiv,#für #gemeinsam,Unternehmen,"Technologie, Sport"
1475,Facebook,Reisen,So sieht eine Demo für gesunde Ernährung.,Menschen mit Schildern vor dem Rathaus,positiv,#sieht #für,Unternehmen,"Essen, Sport"
1476,Instagram,Technologie,Endlich wieder eine Aktion zu mehr Fahrradwege.,Menschen mit Schildern vor dem Rathaus,negativ,#fahrradwege #mehr,NGO,"Politik, Wirtschaft"
1477,Facebook,Reisen,Gemeinsam für einen Workshop zu Demokratie.,Familie auf dem Markt mit Einkaufstaschen,negativ,#gemeinsam #workshop,Unternehmen,"Wirtschaft, Technologie"
1478,TikTok,Sport,Ein Erlebnis in eine Demo für kulturelle Vielfalt.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#für #vielfalt,NGO,"Essen, Klima"
1479,Instagram,Reisen,Viele Menschen demonstrieren für eine Wanderung durch kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,neutral,#wanderung #durch,Influencer,"Essen, Musik"
1480,Facebook,Musik,Ein Erlebnis in einen Workshop zu faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,negativ,#in #ein,Unternehmen,"Reisen, Musik"
1481,Instagram,Wirtschaft,So sieht ein Konzert in kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,negativ,#kulturelle #sieht,Privatperson,"Wirtschaft, Reisen"
1482,Instagram,Wirtschaft,Endlich wieder eine Wanderung durch kulturelle Vielfalt.,Menschen mit Schildern vor dem Rathaus,neutral,#endlich #kulturelle,Partei,"Sport, Wirtschaft"
1483,Instagram,Politik,Ein Erlebnis in ein Treffen mit Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#ein #in,Privatperson,"Wirtschaft, Musik"
1484,Instagram,Bildung,Heute gab es eine Wanderung durch soziale Gerechtigkeit.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#durch #eine,NGO,"Wirtschaft, Sport"
1485,Instagram,Musik,Viele Menschen demonstrieren für einen Vortrag über Klimaschutz.,Schüler in einem Klassenzimmer mit Tablets,positiv,#für #klimaschutz,Unternehmen,"Sport, Politik"
1486,Facebook,Sport,Heute gab es eine Demo für mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,positiv,#für #demo,NGO,"Musik, Wirtschaft"
1487,TikTok,Essen,Viele Menschen demonstrieren für eine Diskussion zu Demokratie.,Zelt mit Transparenten im Stadtpark,positiv,#viele #eine,Partei,"Wirtschaft, Bildung"
1488,TikTok,Bildung,Endlich wieder ein Treffen mit soziale Gerechtigkeit.,Menschen mit Schildern vor dem Rathaus,neutral,#gerechtigkeit #soziale,Influencer,"Bildung, Sport"
1489,Facebook,Reisen,Endlich wieder eine Wanderung durch soziale Gerechtigkeit.,Publikum mit bunten Lichtern,neutral,#soziale #eine,Privatperson,"Bildung, Reisen"
1490,TikTok,Reisen,Endlich wieder eine Wanderung durch soziale Gerechtigkeit.,eine Bühne mit Rednerin im Rampenlicht,positiv,#endlich #soziale,Partei,"Reisen, Sport"
1491,TikTok,Essen,Viele Menschen demonstrieren für einen Workshop zu gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#ernährung #workshop,Influencer,"Sport, Technologie"
1492,Facebook,Essen,Ich war gestern bei eine Wanderung durch soziale Gerechtigkeit.,eine Bühne mit Rednerin im Rampenlicht,negativ,#bei #gestern,Privatperson,"Klima, Wirtschaft"
1493,TikTok,Wirtschaft,So sieht eine Demo für digitale Teilhabe.,Menschen mit Schildern vor dem Rathaus,negativ,#eine #digitale,NGO,"Sport, Bildung"
1494,Instagram,Bildung,Heute gab es ein Treffen mit kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,negativ,#kulturelle #heute,Privatperson,"Technologie, Sport"
1495,TikTok,Technologie,Wir brauchen dringend ein Konzert in Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#konzert #wir,Influencer,"Essen, Reisen"
1496,Instagram,Politik,Heute gab es ein Konzert in soziale Gerechtigkeit.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#heute #es,Partei,"Bildung, Musik"
1497,TikTok,Reisen,Endlich wieder eine Aktion zu Bildung.,Publikum mit bunten Lichtern,neutral,#endlich #bildung,Unternehmen,"Wirtschaft, Essen"
1498,TikTok,Klima,Endlich wieder ein Treffen mit digitale Teilhabe.,Zelt mit Transparenten im Stadtpark,neutral,#endlich #mit,NGO,"Politik, Bildung"
1499,Facebook,Essen,Wir brauchen dringend einen Vortrag über mehr Fahrradwege.,Kind mit Buch auf einer Wiese,positiv,#dringend #fahrradwege,Influencer,"Wirtschaft, Musik"
1500,TikTok,Sport,Viele Menschen demonstrieren für eine Demo für mehr Fahrradwege.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#viele #für,Partei,"Wirtschaft, Essen"
1501,Facebook,Technologie,Viele Menschen demonstrieren für eine Wanderung durch soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,neutral,#eine #für,Partei,"Wirtschaft, Technologie"
1502,Instagram,Sport,Gemeinsam für einen Vortrag über gesunde Ernährung.,Schüler in einem Klassenzimmer mit Tablets,positiv,#gemeinsam #für,Privatperson,"Musik, Politik"
1503,Instagram,Wirtschaft,Gemeinsam für ein Treffen mit digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,neutral,#gemeinsam #teilhabe,Influencer,"Wirtschaft, Bildung"
1504,TikTok,Musik,Heute gab es ein Konzert in Demokratie.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#in #konzert,Unternehmen,"Politik, Essen"
1505,TikTok,Sport,Endlich wieder einen Workshop zu digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#digitale #zu,Partei,"Sport, Musik"
1506,Instagram,Technologie,Ich war gestern bei eine Aktion zu Klimaschutz.,eine Bühne mit Rednerin im Rampenlicht,positiv,#war #ich,Partei,"Technologie, Essen"
1507,Instagram,Musik,Wir brauchen dringend eine Wanderung durch gesunde Ernährung.,Zelt mit Transparenten im Stadtpark,negativ,#dringend #wanderung,Influencer,"Klima, Politik"
1508,Instagram,Sport,So sieht eine Diskussion zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#faire #diskussion,Unternehmen,"Musik, Wirtschaft"
1509,Instagram,Klima,Wir brauchen dringend einen Vortrag über gesunde Ernährung.,Publikum mit bunten Lichtern,neutral,#gesunde #über,Partei,"Wirtschaft, Sport"
1510,Instagram,Technologie,Wir brauchen dringend eine Aktion zu Bildung.,eine Bühne mit Rednerin im Rampenlicht,positiv,#brauchen #aktion,Privatperson,"Essen, Sport"
1511,TikTok,Wirtschaft,Ein Erlebnis in ein Konzert in Jugendpolitik.,Schüler in einem Klassenzimmer mit Tablets,negativ,#erlebnis #in,Influencer,"Bildung, Politik"
1512,Facebook,Reisen,Heute gab es ein Treffen mit gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#treffen #gab,Unternehmen,"Sport, Musik"
1513,Facebook,Bildung,Endlich wieder eine Demo für Klimaschutz.,Familie auf dem Markt mit Einkaufstaschen,neutral,#wieder #für,Unternehmen,"Musik, Klima"
1514,TikTok,Politik,Heute gab es eine Diskussion zu digitale Teilhabe.,Schüler in einem Klassenzimmer mit Tablets,positiv,#diskussion #gab,Partei,"Musik, Technologie"
1515,Facebook,Bildung,Wir brauchen dringend eine Demo für digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,neutral,#digitale #eine,Influencer,"Wirtschaft, Reisen"
1516,TikTok,Essen,Heute gab es ein Konzert in faire Löhne.,Menschen mit Schildern vor dem Rathaus,positiv,#faire #konzert,Privatperson,"Politik, Klima"
1517,Instagram,Klima,Endlich wieder eine Diskussion zu Bildung.,Familie auf dem Markt mit Einkaufstaschen,positiv,#diskussion #bildung,Partei,"Musik, Wirtschaft"
1518,TikTok,Wirtschaft,Endlich wieder eine Demo für kulturelle Vielfalt.,Schüler in einem Klassenzimmer mit Tablets,negativ,#eine #demo,NGO,"Musik, Klima"
1519,Facebook,Musik,Viele Menschen demonstrieren für ein Konzert in kulturelle Vielfalt.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#kulturelle #in,Privatperson,"Politik, Klima"
1520,TikTok,Reisen,Endlich wieder einen Workshop zu digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#wieder #digitale,Unternehmen,"Bildung, Politik"
1521,Instagram,Klima,Viele Menschen demonstrieren für einen Vortrag über soziale Gerechtigkeit.,Schüler in einem Klassenzimmer mit Tablets,positiv,#vortrag #viele,Partei,"Wirtschaft, Politik"
1522,TikTok,Technologie,Gemeinsam für einen Workshop zu Demokratie.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#demokratie #für,Partei,"Wirtschaft, Politik"
1523,Instagram,Sport,Heute gab es eine Wanderung durch faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,positiv,#faire #gab,Unternehmen,"Klima, Musik"
1524,Facebook,Bildung,Viele Menschen demonstrieren für ein Konzert in faire Löhne.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#für #löhne,Partei,"Sport, Reisen"
1525,Facebook,Sport,Endlich wieder eine Diskussion zu digitale Teilhabe.,Publikum mit bunten Lichtern,negativ,#teilhabe #eine,Influencer,"Reisen, Klima"
1526,TikTok,Reisen,Endlich wieder eine Aktion zu Demokratie.,eine Bühne mit Rednerin im Rampenlicht,negativ,#eine #aktion,Privatperson,"Sport, Wirtschaft"
1527,Instagram,Bildung,Ein Erlebnis in eine Diskussion zu mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,positiv,#eine #mehr,Unternehmen,"Musik, Sport"
1528,TikTok,Essen,Ein Erlebnis in eine Demo für mehr Fahrradwege.,Zelt mit Transparenten im Stadtpark,neutral,#für #mehr,Privatperson,"Sport, Wirtschaft"
1529,TikTok,Musik,Ich war gestern bei ein Treffen mit Jugendpolitik.,Kind mit Buch auf einer Wiese,negativ,#ich #treffen,Privatperson,"Essen, Wirtschaft"
1530,Instagram,Klima,Gemeinsam für eine Diskussion zu mehr Fahrradwege.,Publikum mit bunten Lichtern,neutral,#gemeinsam #diskussion,NGO,"Reisen, Technologie"
1531,TikTok,Technologie,Heute gab es einen Vortrag über gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#es #gab,Unternehmen,"Reisen, Musik"
1532,Facebook,Wirtschaft,Viele Menschen demonstrieren für einen Vortrag über Bildung.,Menschen mit Schildern vor dem Rathaus,negativ,#bildung #über,Unternehmen,"Technologie, Wirtschaft"
1533,TikTok,Sport,Wir brauchen dringend einen Workshop zu faire Löhne.,Schüler in einem Klassenzimmer mit Tablets,positiv,#zu #faire,Unternehmen,"Sport, Reisen"
1534,Facebook,Sport,Endlich wieder eine Aktion zu Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,neutral,#wieder #endlich,Unternehmen,"Klima, Sport"
1535,TikTok,Sport,Ein Erlebnis in eine Diskussion zu faire Löhne.,eine Bühne mit Rednerin im Rampenlicht,negativ,#diskussion #faire,Influencer,"Reisen, Klima"
1536,Facebook,Bildung,Gemeinsam für ein Konzert in Klimaschutz.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#in #konzert,Partei,"Technologie, Politik"
1537,Facebook,Technologie,Heute gab es eine Wanderung durch Jugendpolitik.,Publikum mit bunten Lichtern,neutral,#heute #wanderung,NGO,"Musik, Bildung"
1538,TikTok,Reisen,Ich war gestern bei ein Treffen mit Demokratie.,Zelt mit Transparenten im Stadtpark,neutral,#ich #demokratie,Influencer,"Politik, Klima"
1539,TikTok,Sport,So sieht eine Diskussion zu Bildung.,Familie auf dem Markt mit Einkaufstaschen,negativ,#eine #bildung,Influencer,"Klima, Essen"
1540,TikTok,Technologie,Endlich wieder ein Treffen mit mehr Fahrradwege.,Publikum mit bunten Lichtern,positiv,#mit #endlich,Privatperson,"Reisen, Musik"
1541,TikTok,Bildung,Endlich wieder ein Konzert in Jugendpolitik.,Kind mit Buch auf einer Wiese,positiv,#konzert #ein,NGO,"Sport, Musik"
1542,TikTok,Politik,Viele Menschen demonstrieren für ein Treffen mit kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,positiv,#ein #menschen,Partei,"Wirtschaft, Sport"
1543,Facebook,Musik,Viele Menschen demonstrieren für einen Workshop zu faire Löhne.,Kind mit Buch auf einer Wiese,positiv,#löhne #menschen,Influencer,"Musik, Reisen"
1544,Facebook,Politik,Endlich wieder eine Diskussion zu Jugendpolitik.,Kind mit Buch auf einer Wiese,positiv,#zu #jugendpolitik,Privatperson,"Bildung, Essen"
1545,TikTok,Technologie,Ein Erlebnis in eine Diskussion zu Bildung.,Schüler in einem Klassenzimmer mit Tablets,neutral,#in #zu,Influencer,"Essen, Bildung"
1546,Instagram,Essen,Gemeinsam für ein Konzert in Klimaschutz.,eine Bühne mit Rednerin im Rampenlicht,positiv,#in #für,Partei,"Bildung, Musik"
1547,Facebook,Politik,So sieht einen Vortrag über digitale Teilhabe.,Schüler in einem Klassenzimmer mit Tablets,positiv,#einen #teilhabe,Partei,"Essen, Reisen"
1548,Facebook,Reisen,Gemeinsam für eine Diskussion zu Bildung.,Publikum mit bunten Lichtern,positiv,#bildung #eine,Unternehmen,"Politik, Reisen"
1549,Instagram,Musik,Heute gab es eine Wanderung durch Demokratie.,Publikum mit bunten Lichtern,positiv,#demokratie #es,Partei,"Musik, Wirtschaft"
1550,Facebook,Bildung,So sieht eine Wanderung durch Demokratie.,Kind mit Buch auf einer Wiese,positiv,#sieht #so,Influencer,"Technologie, Wirtschaft"
1551,Facebook,Bildung,Endlich wieder eine Aktion zu Bildung.,Kind mit Buch auf einer Wiese,neutral,#bildung #endlich,Influencer,"Sport, Musik"
1552,TikTok,Bildung,Wir brauchen dringend ein Konzert in Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#dringend #wir,Partei,"Wirtschaft, Essen"
1553,Instagram,Bildung,Gemeinsam für einen Workshop zu Klimaschutz.,Publikum mit bunten Lichtern,negativ,#zu #für,Privatperson,"Reisen, Technologie"
