beitrag_id,plattform,kategorie,beitragstext,bildbeschreibung,sentiment,hashtags,autor_typ,verlinkte_themen
1402,Facebook,Politik,Wir brauchen dringend eine Wanderung durch Demokratie.,eine Bühne mit Rednerin im Rampenlicht,negativ,#wahlen #meinemeinung #engagement #klimapolitik,Privatperson,"Essen, Technologie"
1403,TikTok,Sport,Endlich wieder eine Diskussion zu gesunde Ernährung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#fussball #radfahren,Partei,"Essen, Sport"
1404,Facebook,Wirtschaft,Viele Menschen demonstrieren für ein Konzert in soziale Gerechtigkeit.,Zelt mit Transparenten im Stadtpark,negativ,#bildungfüralle #wahlen #fitness,NGO,"Politik, Bildung"
1405,Instagram,Reisen,Ein Erlebnis in einen Workshop zu Klimaschutz.,Publikum mit bunten Lichtern,positiv,#citytrip #bergliebe #roadtrip #meerliebe,Unternehmen,"Klima, Musik"
1406,TikTok,Bildung,Viele Menschen demonstrieren für eine Diskussion zu digitale Teilhabe.,Zelt mit Transparenten im Stadtpark,negativ,#schule #wissen,Influencer,"Bildung, Sport"
1407,Facebook,Musik,Endlich wieder eine Wanderung durch Klimaschutz.,Menschen mit Schildern vor dem Rathaus,negativ,#konzert #jamsession #chor #musikliebe,Unternehmen,"Technologie, Bildung"
1408,TikTok,Klima,Ein Erlebnis in einen Vortrag über Bildung.,Schüler in einem Klassenzimmer mit Tablets,neutral,#skaten #klimapolitik #wissen,Privatperson,"Musik, Sport"
1409,Instagram,Politik,Heute gab es einen Workshop zu faire Löhne.,Kind mit Buch auf einer Wiese,positiv,#klimapolitik #engagement #meinemeinung,Privatperson,"Musik, Essen"
1410,TikTok,Essen,Ein Erlebnis in ein Konzert in Jugendpolitik.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#fitness #vinyl #wanderlust,Privatperson,"Reisen, Politik"
1411,Facebook,Bildung,Viele Menschen demonstrieren für einen Workshop zu mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,neutral,#schule #lernen #vortrag #uni,Influencer,"Politik, Technologie"
1412,Instagram,Bildung,Heute gab es ein Treffen mit gesunde Ernährung.,eine Bühne mit Rednerin im Rampenlicht,negativ,#uni #wissen #lernen #schule,Unternehmen,"Bildung, Reisen"
1413,Instagram,Klima,Gemeinsam für eine Demo für gesunde Ernährung.,Menschen mit Schildern vor dem Rathaus,neutral,#klimapolitik #skaten #meinemeinung,Partei,"Politik, Bildung"
1414,Facebook,Reisen,Ein Erlebnis in ein Konzert in Jugendpolitik.,Schüler in einem Klassenzimmer mit Tablets,positiv,#bergliebe #wanderlust #abenteuer,Unternehmen,"Reisen, Bildung"
1415,Instagram,Musik,Heute gab es eine Aktion zu faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,negativ,#vinyl #jamsession #konzert,NGO,"Essen, Politik"
1416,Facebook,Bildung,Endlich wieder eine Demo für kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,neutral,#lernen #bildungfüralle #wissen,Unternehmen,"Bildung, Sport"
1417,TikTok,Klima,Wir brauchen dringend eine Aktion zu digitale Teilhabe.,Menschen mit Schildern vor dem Rathaus,neutral,#musikliebe #gerechtigkeit #roadtrip,Influencer,"Wirtschaft, Reisen"
1418,TikTok,Musik,Wir brauchen dringend eine Aktion zu Bildung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#jamsession #beats #bandlife #vinyl,NGO,"Bildung, Sport"
1419,Instagram,Politik,Ein Erlebnis in eine Aktion zu digitale Teilhabe.,Publikum mit bunten Lichtern,neutral,#demokratie #klimapolitik #engagement #meinemeinung,Partei,"Bildung, Reisen"
1420,Instagram,Politik,Ich war gestern bei ein Treffen mit digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#engagement #wahlen #klimapolitik #demokratie,Partei,"Sport, Politik"
1421,Instagram,Bildung,Ein Erlebnis in eine Wanderung durch kulturelle Vielfalt.,Zelt mit Transparenten im Stadtpark,positiv,#lernen #wissen,NGO,"Politik, Musik"
1422,Facebook,Klima,Viele Menschen demonstrieren für ein Konzert in Demokratie.,Zelt mit Transparenten im Stadtpark,positiv,#wahlen #ki #meerliebe,Influencer,"Wirtschaft, Klima"
1423,Facebook,Essen,Heute gab es einen Vortrag über digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#fitness #basketball #engagement,Influencer,"Essen, Musik"
1424,Instagram,Essen,Gemeinsam für ein Konzert in Klimaschutz.,Schüler in einem Klassenzimmer mit Tablets,negativ,#ki #meerliebe #citytrip,Influencer,"Technologie, Essen"
1425,Facebook,Reisen,Ein Erlebnis in eine Demo für Bildung.,Familie auf dem Markt mit Einkaufstaschen,positiv,#meerliebe #bergliebe,Privatperson,"Wirtschaft, Bildung"
1426,Facebook,Sport,So sieht ein Konzert in gesunde Ernährung.,Publikum mit bunten Lichtern,negativ,#marathon #skaten #fitness,Partei,"Musik, Bildung"
1427,Instagram,Reisen,So sieht ein Konzert in Jugendpolitik.,Publikum mit bunten Lichtern,positiv,#roadtrip #abenteuer #wanderlust,Influencer,"Klima, Sport"
1428,TikTok,Klima,So sieht eine Wanderung durch mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,positiv,#jamsession #ki #vinyl,Partei,"Sport, Essen"
1429,TikTok,Bildung,Heute gab es eine Wanderung durch Jugendpolitik.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#vortrag #uni,NGO,"Musik, Klima"
1430,Instagram,Musik,Endlich wieder ein Treffen mit gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#vinyl #musikliebe,Privatperson,"Klima, Bildung"
1431,Instagram,Bildung,Ein Erlebnis in eine Wanderung durch Jugendpolitik.,Schüler in einem Klassenzimmer mit Tablets,negativ,#bildungfüralle #schule,Unternehmen,"Wirtschaft, Musik"
1432,Facebook,Essen,Ein Erlebnis in ein Treffen mit Jugendpolitik.,Familie auf dem Markt mit Einkaufstaschen,neutral,#musikliebe #demokratie #blockchain,NGO,"Wirtschaft, Bildung"
1433,Instagram,Politik,Heute gab es ein Treffen mit Bildung.,Zelt mit Transparenten im Stadtpark,neutral,#engagement #meinemeinung #gerechtigkeit,Influencer,"Essen, Politik"
1434,Instagram,Sport,Ich war gestern bei eine Demo für mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,neutral,#fussball #skaten #basketball,Unternehmen,"Bildung, Sport"
1435,Facebook,Musik,Heute gab es eine Wanderung durch kulturelle Vielfalt.,Menschen mit Schildern vor dem Rathaus,positiv,#beats #chor #jamsession,Privatperson,"Musik, Bildung"
1436,Instagram,Wirtschaft,Ich war gestern bei eine Wanderung durch Demokratie.,Menschen mit Schildern vor dem Rathaus,neutral,#bildungfüralle #jamsession #ki,NGO,"Klima, Technologie"
1437,Facebook,Essen,Heute gab es ein Konzert in kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,neutral,#konzert #fitness #schule,Unternehmen,"Technologie, Essen"
1438,Facebook,Wirtschaft,Endlich wieder eine Aktion zu Bildung.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#bildungfüralle #abenteuer #skaten,Privatperson,"Bildung, Technologie"
1439,TikTok,Technologie,Viele Menschen demonstrieren für eine Wanderung durch Jugendpolitik.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#digitalisierung #startups #robotik #blockchain,NGO,"Bildung, Musik"
1440,Facebook,Musik,Endlich wieder eine Diskussion zu Jugendpolitik.,Kind mit Buch auf einer Wiese,neutral,#musikliebe #vinyl,Partei,"Wirtschaft, Reisen"
1441,Facebook,Technologie,Wir brauchen dringend ein Treffen mit digitale Teilhabe.,Publikum mit bunten Lichtern,neutral,#digitalisierung #startups #robotik,Partei,"Essen, Wirtschaft"
1442,TikTok,Essen,Viele Menschen demonstrieren für ein Konzert in Demokratie.,Publikum mit bunten Lichtern,positiv,#wanderlust #wahlen #klettern,Partei,"Sport, Reisen"
1443,TikTok,Klima,Viele Menschen demonstrieren für eine Aktion zu Klimaschutz.,Publikum mit bunten Lichtern,positiv,#meerliebe #digitalisierung #blockchain,Influencer,"Bildung, Musik"
1444,Instagram,Reisen,Ich war gestern bei einen Vortrag über gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,negativ,#wanderlust #meerliebe #citytrip #roadtrip,Unternehmen,"Essen, Wirtschaft"
1445,TikTok,Reisen,Endlich wieder eine Aktion zu Bildung.,Kind mit Buch auf einer Wiese,positiv,#wanderlust #citytrip,Unternehmen,"Politik, Wirtschaft"
1446,Facebook,Sport,Wir brauchen dringend einen Vortrag über mehr Fahrradwege.,Familie auf dem Markt mit Einkaufstaschen,neutral,#fitness #radfahren #fussball,Unternehmen,"Technologie, Reisen"
1447,Instagram,Technologie,Wir brauchen dringend ein Konzert in gesunde Ernährung.,eine Bühne mit Rednerin im Rampenlicht,negativ,#startups #robotik #ki #digitalisierung,Unternehmen,"Bildung, Essen"
1448,Instagram,Bildung,Heute gab es eine Aktion zu kulturelle Vielfalt.,Kind mit Buch auf einer Wiese,neutral,#schule #vortrag,Privatperson,"Klima, Politik"
1449,TikTok,Bildung,Ein Erlebnis in eine Wanderung durch mehr Fahrradwege.,Schüler in einem Klassenzimmer mit Tablets,positiv,#vortrag #bildungfüralle #schule,Partei,"Sport, Klima"
1450,TikTok,Wirtschaft,Wir brauchen dringend einen Vortrag über digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#vinyl #demokratie #beats,Partei,"Klima, Reisen"
1451,TikTok,Musik,Wir brauchen dringend ein Treffen mit faire Löhne.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#bandlife #beats #musikliebe #chor,Influencer,"Bildung, Essen"
1452,TikTok,Klima,Gemeinsam für eine Aktion zu Bildung.,Schüler in einem Klassenzimmer mit Tablets,positiv,#bandlife #abenteuer #chor,Unternehmen,"Wirtschaft, Reisen"
1453,Instagram,Reisen,Ein Erlebnis in ein Konzert in Jugendpolitik.,Publikum mit bunten Lichtern,negativ,#citytrip #abenteuer,Unternehmen,"Technologie, Essen"
1454,TikTok,Essen,Wir brauchen dringend einen Workshop zu digitale Teilhabe.,Publikum mit bunten Lichtern,neutral,#ki #citytrip #meinemeinung,Unternehmen,"Bildung, Reisen"
1455,Facebook,Musik,So sieht ein Treffen mit mehr Fahrradwege.,Familie auf dem Markt mit Einkaufstaschen,negativ,#musikliebe #beats #vinyl,NGO,"Bildung, Wirtschaft"
1456,Instagram,Sport,Viele Menschen demonstrieren für ein Treffen mit Demokratie.,Familie auf dem Markt mit Einkaufstaschen,neutral,#radfahren #basketball #fussball #skaten,Unternehmen,"Sport, Technologie"
1457,TikTok,Musik,Heute gab es ein Treffen mit soziale Gerechtigkeit.,Zelt mit Transparenten im Stadtpark,neutral,#konzert #musikliebe #beats,Partei,"Musik, Reisen"
1458,TikTok,Bildung,So sieht eine Aktion zu faire Löhne.,eine Bühne mit Rednerin im Rampenlicht,negativ,#uni #schule,Privatperson,"Sport, Politik"
1459,Facebook,Klima,Ich war gestern bei eine Wanderung durch digitale Teilhabe.,Schüler in einem Klassenzimmer mit Tablets,neutral,#klettern #robotik #bildungfüralle,Unternehmen,"Musik, Politik"
1460,Facebook,Politik,Ein Erlebnis in eine Aktion zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#wahlen #engagement #gerechtigkeit #klimapolitik,Unternehmen,"Sport, Politik"
1461,Instagram,Essen,Heute gab es ein Treffen mit Klimaschutz.,Zelt mit Transparenten im Stadtpark,neutral,#wissen #bildungfüralle #bandlife,Privatperson,"Wirtschaft, Musik"
1462,TikTok,Bildung,Gemeinsam für eine Wanderung durch Bildung.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#bildungfüralle #schule,Influencer,"Politik, Wirtschaft"
1463,TikTok,Bildung,Wir brauchen dringend einen Workshop zu Jugendpolitik.,Menschen mit Schildern vor dem Rathaus,positiv,#uni #schule #lernen,Unternehmen,"Bildung, Sport"
1464,TikTok,Essen,Heute gab es ein Konzert in soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,negativ,#skaten #gerechtigkeit #klimapolitik,Influencer,"Klima, Wirtschaft"
1465,Facebook,Wirtschaft,Ein Erlebnis in eine Demo für Klimaschutz.,Publikum mit bunten Lichtern,positiv,#beats #citytrip #fitness,Unternehmen,"Musik, Wirtschaft"
1466,Facebook,Essen,Gemeinsam für eine Aktion zu Jugendpolitik.,eine Bühne mit Rednerin im Rampenlicht,positiv,#radfahren #vortrag #meinemeinung,NGO,"Bildung, Musik"
1467,Instagram,Wirtschaft,Endlich wieder ein Treffen mit faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,neutral,#lernen #musikliebe #startups,NGO,"Essen, Wirtschaft"
1468,Instagram,Technologie,Heute gab es ein Treffen mit digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,positiv,#digitalisierung #blockchain,Privatperson,"Klima, Sport"
1469,Facebook,Politik,Ein Erlebnis in ein Treffen mit kulturelle Vielfalt.,Zelt mit Transparenten im Stadtpark,negativ,#engagement #wahlen #meinemeinung,NGO,"Klima, Technologie"
1470,Instagram,Bildung,Endlich wieder ein Treffen mit soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,positiv,#uni #wissen,Unternehmen,"Bildung, Klima"
1471,Instagram,Sport,Heute gab es eine Diskussion zu Demokratie.,Schüler in einem Klassenzimmer mit Tablets,negativ,#skaten #radfahren #marathon,Unternehmen,"Essen, Klima"
1472,Instagram,Musik,Ich war gestern bei einen Workshop zu gesunde Ernährung.,Menschen mit Schildern vor dem Rathaus,positiv,#konzert #jamsession #vinyl,Influencer,"Klima, Essen"
1473,Instagram,Sport,So sieht einen Workshop zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#radfahren #skaten #basketball #fussball,Influencer,"Technologie, Musik"
1474,Instagram,Bildung,Gemeinsam für ein Treffen mit Klimaschutz.,Kind mit Buch auf einer Wiese,positiv,#wissen #lernen #vortrag #bildungfüralle,Unternehmen,"Technologie, Sport"
1475,Facebook,Reisen,So sieht eine Demo für gesunde Ernährung.,Menschen mit Schildern vor dem Rathaus,positiv,#citytrip #abenteuer,Unternehmen,"Essen, Sport"
1476,Instagram,Technologie,Endlich wieder eine Aktion zu mehr Fahrradwege.,Menschen mit Schildern vor dem Rathaus,negativ,#innovation #blockchain #robotik #digitalisierung,NGO,"Politik, Wirtschaft"
1477,Facebook,Reisen,Gemeinsam für einen Workshop zu Demokratie.,Familie auf dem Markt mit Einkaufstaschen,negativ,#wanderlust #bergliebe #meerliebe,Unternehmen,"Wirtschaft, Technologie"
1478,TikTok,Sport,Ein Erlebnis in eine Demo für kulturelle Vielfalt.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#radfahren #basketball,NGO,"Essen, Klima"
1479,Instagram,Reisen,Viele Menschen demonstrieren für eine Wanderung durch kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,neutral,#citytrip #bergliebe,Influencer,"Essen, Musik"
1480,Facebook,Musik,Ein Erlebnis in einen Workshop zu faire Löhne.,Familie auf dem Markt mit Einkaufstaschen,negativ,#bandlife #konzert #jamsession #vinyl,Unternehmen,"Reisen, Musik"
1481,Instagram,Wirtschaft,So sieht ein Konzert in kulturelle Vielfalt.,eine Bühne mit Rednerin im Rampenlicht,negativ,#radfahren #startups #roadtrip,Privatperson,"Wirtschaft, Reisen"
1482,Instagram,Wirtschaft,Endlich wieder eine Wanderung durch kulturelle Vielfalt.,Menschen mit Schildern vor dem Rathaus,neutral,#marathon #abenteuer #konzert,Partei,"Sport, Wirtschaft"
1483,Instagram,Politik,Ein Erlebnis in ein Treffen mit Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#wahlen #klimapolitik,Privatperson,"Wirtschaft, Musik"
1484,Instagram,Bildung,Heute gab es eine Wanderung durch soziale Gerechtigkeit.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#uni #bildungfüralle #wissen,NGO,"Wirtschaft, Sport"
1485,Instagram,Musik,Viele Menschen demonstrieren für einen Vortrag über Klimaschutz.,Schüler in einem Klassenzimmer mit Tablets,positiv,#vinyl #musikliebe #beats #bandlife,Unternehmen,"Sport, Politik"
1486,Facebook,Sport,Heute gab es eine Demo für mehr Fahrradwege.,eine Bühne mit Rednerin im Rampenlicht,positiv,#fitness #klettern #radfahren #skaten,NGO,"Musik, Wirtschaft"
1487,TikTok,Essen,Viele Menschen demonstrieren für eine Diskussion zu Demokratie.,Zelt mit Transparenten im Stadtpark,positiv,#gerechtigkeit #fussball #chor,Partei,"Wirtschaft, Bildung"
1488,TikTok,Bildung,Endlich wieder ein Treffen mit soziale Gerechtigkeit.,Menschen mit Schildern vor dem Rathaus,neutral,#uni #vortrag,Influencer,"Bildung, Sport"
1489,Facebook,Reisen,Endlich wieder eine Wanderung durch soziale Gerechtigkeit.,Publikum mit bunten Lichtern,neutral,#bergliebe #citytrip #roadtrip,Privatperson,"Bildung, Reisen"
1490,TikTok,Reisen,Endlich wieder eine Wanderung durch soziale Gerechtigkeit.,eine Bühne mit Rednerin im Rampenlicht,positiv,#bergliebe #abenteuer #wanderlust,Partei,"Reisen, Sport"
1491,TikTok,Essen,Viele Menschen demonstrieren für einen Workshop zu gesunde Ernährung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#engagement #beats #vortrag,Influencer,"Sport, Technologie"
1492,Facebook,Essen,Ich war gestern bei eine Wanderung durch soziale Gerechtigkeit.,eine Bühne mit Rednerin im Rampenlicht,negativ,#basketball #bildungfüralle #roadtrip,Privatperson,"Klima, Wirtschaft"
1493,TikTok,Wirtschaft,So sieht eine Demo für digitale Teilhabe.,Menschen mit Schildern vor dem Rathaus,negativ,#marathon #fitness #ki,NGO,"Sport, Bildung"
1494,Instagram,Bildung,Heute gab es ein Treffen mit kulturelle Vielfalt.,Familie auf dem Markt mit Einkaufstaschen,negativ,#lernen #vortrag #uni,Privatperson,"Technologie, Sport"
1495,TikTok,Technologie,Wir brauchen dringend ein Konzert in Bildung.,Familie auf dem Markt mit Einkaufstaschen,neutral,#ki #blockchain #startups #innovation,Influencer,"Essen, Reisen"
1496,Instagram,Politik,Heute gab es ein Konzert in soziale Gerechtigkeit.,eine Gruppe mit Fahrrädern auf der Straße,neutral,#gerechtigkeit #klimapolitik #engagement #meinemeinung,Partei,"Bildung, Musik"
1497,TikTok,Reisen,Endlich wieder eine Aktion zu Bildung.,Publikum mit bunten Lichtern,neutral,#wanderlust #abenteuer #bergliebe,Unternehmen,"Wirtschaft, Essen"
1498,TikTok,Klima,Endlich wieder ein Treffen mit digitale Teilhabe.,Zelt mit Transparenten im Stadtpark,neutral,#abenteuer #roadtrip #schule,NGO,"Politik, Bildung"
1499,Facebook,Essen,Wir brauchen dringend einen Vortrag über mehr Fahrradwege.,Kind mit Buch auf einer Wiese,positiv,#meinemeinung #klettern #basketball,Influencer,"Wirtschaft, Musik"
1500,TikTok,Sport,Viele Menschen demonstrieren für eine Demo für mehr Fahrradwege.,eine Gruppe mit Fahrrädern auf der Straße,positiv,#basketball #marathon,Partei,"Wirtschaft, Essen"
1501,Facebook,Technologie,Viele Menschen demonstrieren für eine Wanderung durch soziale Gerechtigkeit.,Familie auf dem Markt mit Einkaufstaschen,neutral,#digitalisierung #innovation #robotik #startups,Partei,"Wirtschaft, Technologie"
1502,Instagram,Sport,Gemeinsam für einen Vortrag über gesunde Ernährung.,Schüler in einem Klassenzimmer mit Tablets,positiv,#marathon #fussball #radfahren,Privatperson,"Musik, Politik"
1503,Instagram,Wirtschaft,Gemeinsam für ein Treffen mit digitale Teilhabe.,Familie auf dem Markt mit Einkaufstaschen,neutral,#demokratie #fussball #schule,Influencer,"Wirtschaft, Bildung"
1504,TikTok,Musik,Heute gab es ein Konzert in Demokratie.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#vinyl #bandlife #jamsession #beats,Unternehmen,"Politik, Essen"
1505,TikTok,Sport,Endlich wieder einen Workshop zu digitale Teilhabe.,eine Gruppe mit Fahrrädern auf der Straße,negativ,#basketball #marathon #fussball,Partei,"Sport, Musik"
1506,Instagram,Technologie,Ich war gestern bei eine Aktion zu Klimaschutz.,eine Bühne mit Rednerin im Rampenlicht,positiv,#blockchain #innovation #startups #ki,Partei,"Technologie, Essen"
1507,Instagram,Musik,Wir brauchen dringend eine Wanderung durch gesunde Ernährung.,Zelt mit Transparenten im Stadtpark,negativ,#bandlife #musikliebe #beats #konzert,Influencer,"Klima, Politik"
1508,Instagram,Sport,So sieht eine Diskussion zu faire Löhne.,Menschen mit Schildern vor dem Rathaus,neutral,#basketball #skaten,Unternehmen,"Musik, Wirtschaft"
1509,Instagram,Klima,Wir brauchen dringend einen Vortrag über gesunde Ernährung.,Publikum mit bunten Lichtern,neutral,#konzert #basketball #wahlen,Partei,"Wirtschaft, Sport"
